date,state,cases
2020-03-20,Minnesota,113
2020-03-20,Mississippi,80
2020-03-20,Missouri,96
2020-03-20,Montana,19
2020-03-20,Nebraska,33
2020-03-20,Nevada,143
2020-03-20,New Hampshire,48
2020-03-20,New Jersey,798
2020-03-20,New Mexico,42
2020-03-20,New York,7211
2020-03-20,North Carolina,208
2020-03-20,North Dakota,26
2020-03-20,Ohio,173
2020-03-20,Oklahoma,49
2020-03-20,Oregon,114
2020-03-20,Pennsylvania,311
2020-03-20,Rhode Island,44
2020-03-20,South Carolina,126
2020-03-20,South Dakota,14
2020-03-20,Tennessee,180
2020-03-20,Texas,426
2020-03-20,Utah,95
2020-03-20,Vermont,18
2020-03-20,Virginia,123
2020-03-20,Washington,1394
2020-03-20,West Virginia,8
2020-03-20,Wisconsin,219
2020-03-20,Wyoming,21
2020-03-21,Alabama,149
2020-03-21,Alaska,16
2020-03-21,Arizona,104
2020-03-21,Arkansas,4
2020-03-21,California,1396
2020-03-21,Colorado,474
2020-03-21,Connecticut,194
2020-03-21,Delaware,45
2020-03-21,Florida,762
2020-03-21,Georgia,518
2020-03-21,Hawaii,36
2020-03-21,Idaho,42
2020-03-21,Illinois,750
2020-03-21,Indiana,128
2020-03-21,Iowa,69
2020-03-21,Kansas,57
2020-03-21,Kentucky,64
2020-03-21,Louisiana,754
2020-03-21,Maine,67
2020-03-21,Maryland,193
2020-03-21,Massachusetts,2006
2020-03-21,Michigan,625
2020-03-21,Minnesota,134
2020-03-21,Mississippi,98
2020-03-21,Missouri,118
2020-03-21,Montana,26
2020-03-21,Nebraska,38
2020-03-21,Nevada,151
2020-03-21,New Hampshire,61
2020-03-21,New Jersey,1187
2020-03-21,New Mexico,55
2020-03-21,New York,10410
2020-03-21,North Carolina,287
2020-03-21,North Dakota,28
2020-03-21,Ohio,247
2020-03-21,Oklahoma,53
2020-03-21,Oregon,137
2020-03-21,Pennsylvania,399
2020-03-21,Rhode Island,54
2020-03-21,South Carolina,174
2020-03-21,South Dakota,14
2020-03-21,Tennessee,304
2020-03-21,Texas,539
2020-03-21,Utah,118
2020-03-21,Vermont,49
2020-03-21,Virginia,157
2020-03-21,Washington,1647
2020-03-21,West Virginia,12
2020-03-21,Wisconsin,282
2020-03-21,Wyoming,23
2020-03-22,Alabama,180
2020-03-22,Alaska,26
2020-03-22,Arizona,152
2020-03-22,Arkansas,44
2020-03-22,California,1697
2020-03-22,Colorado,594
2020-03-22,Connecticut,327
2020-03-22,Delaware,56
2020-03-22,Florida,1003
2020-03-22,Georgia,585
2020-03-22,Hawaii,53
2020-03-22,Idaho,42
2020-03-22,Illinois,1047
2020-03-22,Indiana,204
2020-03-22,Iowa,90
2020-03-22,Kansas,65
2020-03-22,Kentucky,64
2020-03-22,Louisiana,787
2020-03-22,Maine,81
2020-03-22,Maryland,244
2020-03-22,Massachusetts,2292
2020-03-22,Michigan,1131
2020-03-22,Minnesota,167
2020-03-22,Mississippi,207
2020-03-22,Missouri,165
2020-03-22,Montana,33
2020-03-22,Nebraska,51
2020-03-22,Nevada,154
2020-03-22,New Hampshire,73
2020-03-22,New Jersey,1693
2020-03-22,New Mexico,57
2020-03-22,New York,15168
2020-03-22,North Carolina,325
2020-03-22,North Dakota,28
2020-03-22,Ohio,356
2020-03-22,Oklahoma,67
2020-03-22,Oregon,161
2020-03-22,Pennsylvania,509
2020-03-22,Rhode Island,75
2020-03-22,South Carolina,196
2020-03-22,South Dakota,21
2020-03-22,Tennessee,393
2020-03-22,Texas,643
2020-03-22,Utah,162
2020-03-22,Vermont,52
2020-03-22,Virginia,220
2020-03-22,Washington,1833
2020-03-22,West Virginia,16
2020-03-22,Wisconsin,381
2020-03-22,Wyoming,26
2020-03-23,Alabama,224
2020-03-23,Alaska,39
2020-03-23,Arizona,235
2020-03-23,Arkansas,189
2020-03-23,California,2073
2020-03-23,Colorado,718
2020-03-23,Connecticut,415
2020-03-23,Delaware,68
2020-03-23,Florida,1227
2020-03-23,Georgia,727
2020-03-23,Hawaii,56
2020-03-23,Idaho,68
2020-03-23,Illinois,1222
2020-03-23,Indiana,214
2020-03-23,Iowa,105
2020-03-23,Kansas,84
2020-03-23,Kentucky,108
2020-03-23,Louisiana,1161
2020-03-23,Maine,102
2020-03-23,Maryland,290
2020-03-23,Massachusetts,2900
2020-03-23,Michigan,1450
2020-03-23,Minnesota,233
2020-03-23,Mississippi,249
2020-03-23,Missouri,271
2020-03-23,Montana,33
2020-03-23,Nebraska,51
2020-03-23,Nevada,156
2020-03-23,New Hampshire,78
2020-03-23,New Jersey,2425
2020-03-23,New Mexico,83
2020-03-23,New York,20777
2020-03-23,North Carolina,423
2020-03-23,North Dakota,30
2020-03-23,Ohio,443
2020-03-23,Oklahoma,81
2020-03-23,Oregon,191
2020-03-23,Pennsylvania,698
2020-03-23,Rhode Island,101
2020-03-23,South Carolina,298
2020-03-23,South Dakota,28
2020-03-23,Tennessee,471
2020-03-23,Texas,764
2020-03-23,Utah,244
2020-03-23,Vermont,75
2020-03-23,Virginia,254
2020-03-23,Washington,2076
2020-03-23,West Virginia,16
2020-03-23,Wisconsin,425
2020-03-23,Wyoming,26
2020-03-24,Alabama,298
2020-03-24,Alaska,43
2020-03-24,Arizona,326
2020-03-24,Arkansas,206
2020-03-24,California,2501
2020-03-24,Colorado,894
2020-03-24,Connecticut,618
2020-03-24,Delaware,104
2020-03-24,Florida,1412
2020-03-24,Georgia,945
2020-03-24,Hawaii,70
2020-03-24,Idaho,81
2020-03-24,Illinois,1537
2020-03-24,Indiana,368
2020-03-24,Iowa,122
2020-03-24,Kansas,100
2020-03-24,Kentucky,116
2020-03-24,Louisiana,1376
2020-03-24,Maine,118
2020-03-24,Maryland,349
2020-03-24,Massachusetts,3617
2020-03-24,Michigan,1936
2020-03-24,Minnesota,261
2020-03-24,Mississippi,320
2020-03-24,Missouri,342
2020-03-24,Montana,45
2020-03-24,Nebraska,66
2020-03-24,Nevada,263
2020-03-24,New Hampshire,101
2020-03-24,New Jersey,3030
2020-03-24,New Mexico,100
2020-03-24,New York,25681
2020-03-24,North Carolina,544
2020-03-24,North Dakota,36
2020-03-24,Ohio,567
2020-03-24,Oklahoma,106
2020-03-24,Oregon,210
2020-03-24,Pennsylvania,946
2020-03-24,Rhode Island,101
2020-03-24,South Carolina,342
2020-03-24,South Dakota,30
2020-03-24,Tennessee,639
2020-03-24,Texas,968
2020-03-24,Utah,285
2020-03-24,Vermont,95
2020-03-24,Virginia,293
2020-03-24,Washington,2216
2020-03-24,West Virginia,22
2020-03-24,Wisconsin,481
2020-03-24,Wyoming,29
2020-03-25,Alabama,472
2020-03-25,Alaska,50
2020-03-25,Arizona,401
2020-03-25,Arkansas,260
2020-03-25,California,3013
2020-03-25,Colorado,1069
2020-03-25,Connecticut,875
2020-03-25,Delaware,119
2020-03-25,Florida,1682
2020-03-25,Georgia,1101
2020-03-25,Hawaii,70
2020-03-25,Idaho,91
2020-03-25,Illinois,1863
2020-03-25,Indiana,477
2020-03-25,Iowa,146
2020-03-25,Kansas,134
2020-03-25,Kentucky,143
2020-03-25,Louisiana,1784
2020-03-25,Maine,140
2020-03-25,Maryland,425
2020-03-25,Massachusetts,4364
2020-03-25,Michigan,2461
2020-03-25,Minnesota,286
2020-03-25,Mississippi,377
2020-03-25,Missouri,446
2020-03-25,Montana,65
2020-03-25,Nebraska,71
2020-03-25,Nevada,308
2020-03-25,New Hampshire,108
2020-03-25,New Jersey,3472
2020-03-25,New Mexico,113
2020-03-25,New York,30841
2020-03-25,North Carolina,661
2020-03-25,North Dakota,45
2020-03-25,Ohio,704
2020-03-25,Oklahoma,164
2020-03-25,Oregon,266
2020-03-25,Pennsylvania,1260
2020-03-25,Rhode Island,101
2020-03-25,South Carolina,424
2020-03-25,South Dakota,41
2020-03-25,Tennessee,735
2020-03-25,Texas,1248
2020-03-25,Utah,326
2020-03-25,Vermont,123
2020-03-25,Virginia,396
2020-03-25,Washington,2540
2020-03-25,West Virginia,39
2020-03-25,Wisconsin,621
2020-03-25,Wyoming,44
2020-03-26,Alabama,574
2020-03-26,Alaska,64
2020-03-26,Arizona,508
2020-03-26,Arkansas,311
2020-03-26,California,3879
2020-03-26,Colorado,1328
2020-03-26,Connecticut,1012
2020-03-26,Delaware,130
2020-03-26,Florida,2357
2020-03-26,Georgia,1359
2020-03-26,Hawaii,87
2020-03-26,Idaho,146
2020-03-26,Illinois,1870
2020-03-26,Indiana,645
2020-03-26,Iowa,179
2020-03-26,Kansas,172
2020-03-26,Kentucky,143
2020-03-26,Louisiana,2291
2020-03-26,Maine,154
2020-03-26,Maryland,583
2020-03-26,Massachusetts,5298
2020-03-26,Michigan,3025
2020-03-26,Minnesota,344
2020-03-26,Mississippi,485
2020-03-26,Missouri,657
2020-03-26,Montana,90
2020-03-26,Nebraska,74
2020-03-26,Nevada,416
2020-03-26,New Hampshire,137
2020-03-26,New Jersey,5398
2020-03-26,New Mexico,113
2020-03-26,New York,37397
2020-03-26,North Carolina,791
2020-03-26,North Dakota,51
2020-03-26,Ohio,868
2020-03-26,Oklahoma,248
2020-03-26,Oregon,316
2020-03-26,Pennsylvania,1795
2020-03-26,Rhode Island,132
2020-03-26,South Carolina,424
2020-03-26,South Dakota,46
2020-03-26,Tennessee,868
2020-03-26,Texas,1563
2020-03-26,Utah,382
2020-03-26,Vermont,150
2020-03-26,Virginia,466
2020-03-26,Washington,3138
2020-03-26,West Virginia,52
2020-03-26,Wisconsin,728
2020-03-26,Wyoming,53
2020-03-27,Alabama,684
2020-03-27,Alaska,75
2020-03-27,Arizona,665
2020-03-27,Arkansas,346
2020-03-27,California,4537
2020-03-27,Colorado,1602
2020-03-27,Connecticut,1291
2020-03-27,Delaware,163
2020-03-27,Florida,2900
2020-03-27,Georgia,1783
2020-03-27,Hawaii,100
2020-03-27,Idaho,205
2020-03-27,Illinois,3024
2020-03-27,Indiana,979
2020-03-27,Iowa,235
2020-03-27,Kansas,206
2020-03-27,Kentucky,143
2020-03-27,Louisiana,2728
2020-03-27,Maine,165
2020-03-27,Maryland,775
2020-03-27,Massachusetts,6238
2020-03-27,Michigan,3840
2020-03-27,Minnesota,396
2020-03-27,Mississippi,579
2020-03-27,Missouri,834
2020-03-27,Montana,109
2020-03-27,Nebraska,80
2020-03-27,Nevada,520
2020-03-27,New Hampshire,154
2020-03-27,New Jersey,6841
2020-03-27,New Mexico,136
2020-03-27,New York,44701
2020-03-27,North Carolina,963
2020-03-27,North Dakota,68
2020-03-27,Ohio,1137
2020-03-27,Oklahoma,322
2020-03-27,Oregon,416
2020-03-27,Pennsylvania,2345
2020-03-27,Rhode Island,132
2020-03-27,South Carolina,542
2020-03-27,South Dakota,58
2020-03-27,Tennessee,1005
2020-03-27,Texas,1937
2020-03-27,Utah,458
2020-03-27,Vermont,178
2020-03-27,Virginia,607
2020-03-27,Washington,3410
2020-03-27,West Virginia,76
2020-03-27,Wisconsin,865
2020-03-27,Wyoming,70
2020-03-28,Alabama,801
2020-03-28,Alaska,92
2020-03-28,Arizona,773
2020-03-28,Arkansas,377
2020-03-28,California,7514
2020-03-28,Colorado,1899
2020-03-28,Connecticut,1524
2020-03-28,Delaware,214
2020-03-28,Florida,3763
2020-03-28,Georgia,2136
2020-03-28,Hawaii,145
2020-03-28,Idaho,234
2020-03-28,Illinois,3483
2020-03-28,Indiana,1233
2020-03-28,Iowa,298
2020-03-28,Kansas,266
2020-03-28,Kentucky,230
2020-03-28,Louisiana,3306
2020-03-28,Maine,208
2020-03-28,Maryland,995
2020-03-28,Massachusetts,6895
2020-03-28,Michigan,4828
2020-03-28,Minnesota,441
2020-03-28,Mississippi,663
2020-03-28,Missouri,977
2020-03-28,Montana,129
2020-03-28,Nebraska,96
2020-03-28,Nevada,533
2020-03-28,New Hampshire,187
2020-03-28,New Jersey,8646
2020-03-28,New Mexico,208
2020-03-28,New York,52400
2020-03-28,North Carolina,1105
2020-03-28,North Dakota,94
2020-03-28,Ohio,1406
2020-03-28,Oklahoma,377
2020-03-28,Oregon,479
2020-03-28,Pennsylvania,2845
2020-03-28,Rhode Island,132
2020-03-28,South Carolina,660
2020-03-28,South Dakota,68
2020-03-28,Tennessee,1202
2020-03-28,Texas,2455
2020-03-28,Utah,588
2020-03-28,Vermont,204
2020-03-28,Virginia,740
2020-03-28,Washington,4030
2020-03-28,West Virginia,96
2020-03-28,Wisconsin,1055
2020-03-28,Wyoming,82
2020-03-29,Alabama,880
2020-03-29,Alaska,111
2020-03-29,Arizona,919
2020-03-29,Arkansas,395
2020-03-29,California,5495
2020-03-29,Colorado,2122
2020-03-29,Connecticut,1993
2020-03-29,Delaware,232
2020-03-29,Florida,4246
2020-03-29,Georgia,2389
2020-03-29,Hawaii,145
2020-03-29,Idaho,281
2020-03-29,Illinois,4588
2020-03-29,Indiana,1513
2020-03-29,Iowa,336
2020-03-29,Kansas,330
2020-03-29,Kentucky,369
2020-03-29,Louisiana,3532
2020-03-29,Maine,248
2020-03-29,Maryland,1239
2020-03-29,Massachusetts,7418
2020-03-29,Michigan,5658
2020-03-29,Minnesota,503
2020-03-29,Mississippi,759
2020-03-29,Missouri,1067
2020-03-29,Montana,154
2020-03-29,Nebraska,104
2020-03-29,Nevada,651
2020-03-29,New Hampshire,214
2020-03-29,New Jersey,10366
2020-03-29,New Mexico,237
2020-03-29,New York,59648
2020-03-29,North Carolina,1234
2020-03-29,North Dakota,98
2020-03-29,Ohio,1653
2020-03-29,Oklahoma,429
2020-03-29,Oregon,548
2020-03-29,Pennsylvania,3432
2020-03-29,Rhode Island,237
2020-03-29,South Carolina,774
2020-03-29,South Dakota,90
2020-03-29,Tennessee,1380
2020-03-29,Texas,2792
2020-03-29,Utah,706
2020-03-29,Vermont,228
2020-03-29,Virginia,890
2020-03-29,Washington,4340
2020-03-29,West Virginia,113
2020-03-29,Wisconsin,1164
2020-03-29,Wyoming,86
2020-03-30,Alabama,1001
2020-03-30,Alaska,119
2020-03-30,Arizona,1157
2020-03-30,Arkansas,424
2020-03-30,California,6864
2020-03-30,Colorado,2467
2020-03-30,Connecticut,2395
2020-03-30,Delaware,264
2020-03-30,Florida,5472
2020-03-30,Georgia,2644
2020-03-30,Hawaii,167
2020-03-30,Idaho,340
2020-03-30,Illinois,5043
2020-03-30,Indiana,1786
2020-03-30,Iowa,424
2020-03-30,Kansas,372
2020-03-30,Kentucky,426
2020-03-30,Louisiana,4011
2020-03-30,Maine,270
2020-03-30,Maryland,1413
2020-03-30,Massachusetts,8655
2020-03-30,Michigan,6708
2020-03-30,Minnesota,576
2020-03-30,Mississippi,758
2020-03-30,Missouri,1415
2020-03-30,Montana,171
2020-03-30,Nebraska,143
2020-03-30,Nevada,880
2020-03-30,New Hampshire,258
2020-03-30,New Jersey,12789
2020-03-30,New Mexico,237
2020-03-30,New York,66663
2020-03-30,North Carolina,1426
2020-03-30,North Dakota,109
2020-03-30,Ohio,1933
2020-03-30,Oklahoma,481
2020-03-30,Oregon,606
2020-03-30,Pennsylvania,4155
2020-03-30,Rhode Island,237
2020-03-30,South Carolina,925
2020-03-30,South Dakota,101
2020-03-30,Tennessee,1570
2020-03-30,Texas,3173
2020-03-30,Utah,779
2020-03-30,Vermont,228
2020-03-30,Virginia,1020
2020-03-30,Washington,4649
2020-03-30,West Virginia,145
2020-03-30,Wisconsin,1230
2020-03-30,Wyoming,94
2020-03-31,Alabama,1063
2020-03-31,Alaska,129
2020-03-31,Arizona,1289
2020-03-31,Arkansas,489
2020-03-31,California,8011
2020-03-31,Colorado,2837
2020-03-31,Connecticut,3051
2020-03-31,Delaware,319
2020-03-31,Florida,6739
2020-03-31,Georgia,3764
2020-03-31,Hawaii,191
2020-03-31,Idaho,515
2020-03-31,Illinois,5976
2020-03-31,Indiana,2158
2020-03-31,Iowa,495
2020-03-31,Kansas,434
2020-03-31,Kentucky,614
2020-03-31,Louisiana,5215
2020-03-31,Maine,297
2020-03-31,Maryland,1660
2020-03-31,Massachusetts,9919
2020-03-31,Michigan,7838
2020-03-31,Minnesota,629
2020-03-31,Mississippi,937
2020-03-31,Missouri,1674
2020-03-31,Montana,198
2020-03-31,Nebraska,169
2020-03-31,Nevada,1012
2020-03-31,New Hampshire,357
2020-03-31,New Jersey,15010
2020-03-31,New Mexico,315
2020-03-31,New York,75853
2020-03-31,North Carolina,1578
2020-03-31,North Dakota,122
2020-03-31,Ohio,2199
2020-03-31,Oklahoma,566
2020-03-31,Oregon,690
2020-03-31,Pennsylvania,4963
2020-03-31,Rhode Island,304
2020-03-31,South Carolina,1083
2020-03-31,South Dakota,108
2020-03-31,Tennessee,1894
2020-03-31,Texas,3809
2020-03-31,Utah,866
2020-03-31,Vermont,282
2020-03-31,Virginia,1249
2020-03-31,Washington,5158
2020-03-31,West Virginia,162
2020-03-31,Wisconsin,1412
2020-03-31,Wyoming,109
2020-04-01,Alabama,1175
2020-04-01,Alaska,142
2020-04-01,Arizona,1413
2020-04-01,Arkansas,540
2020-04-01,California,9265
2020-04-01,Colorado,3214
2020-04-01,Connecticut,3372
2020-04-01,Delaware,368
2020-04-01,Florida,6953
2020-04-01,Georgia,4122
2020-04-01,Hawaii,209
2020-04-01,Idaho,566
2020-04-01,Illinois,6952
2020-04-01,Indiana,2564
2020-04-01,Iowa,547
2020-04-01,Kansas,485
2020-04-01,Kentucky,614
2020-04-01,Louisiana,6396
2020-04-01,Maine,297
2020-04-01,Maryland,1986
2020-04-01,Massachusetts,11258
2020-04-01,Michigan,9533
2020-04-01,Minnesota,689
2020-04-01,Mississippi,1073
2020-04-01,Missouri,1924
2020-04-01,Montana,208
2020-04-01,Nebraska,207
2020-04-01,Nevada,1131
2020-04-01,New Hampshire,367
2020-04-01,New Jersey,17743
2020-04-01,New Mexico,327
2020-04-01,New York,90377
2020-04-01,North Carolina,1855
2020-04-01,North Dakota,159
2020-04-01,Ohio,2547
2020-04-01,Oklahoma,719
2020-04-01,Oregon,736
2020-04-01,Pennsylvania,5950
2020-04-01,Rhode Island,406
2020-04-01,South Carolina,1293
2020-04-01,South Dakota,129
2020-04-01,Tennessee,2556
2020-04-01,Texas,3516
2020-04-01,Utah,866
2020-04-01,Vermont,307
2020-04-01,Virginia,1483
2020-04-01,Washington,5305
2020-04-01,West Virginia,191
2020-04-01,Wisconsin,1556
2020-04-01,Wyoming,130
2020-04-02,Alabama,1371
2020-04-02,Alaska,150
2020-04-02,Arizona,1596
2020-04-02,Arkansas,600
2020-04-02,California,10764
2020-04-02,Colorado,3584
2020-04-02,Connecticut,3650
2020-04-02,Delaware,393
2020-04-02,Florida,8999
2020-04-02,Georgia,4570
2020-04-02,Hawaii,238
2020-04-02,Idaho,767
2020-04-02,Illinois,7658
2020-04-02,Indiana,3038
2020-04-02,Iowa,614
2020-04-02,Kansas,553
2020-04-02,Kentucky,657
2020-04-02,Louisiana,9111
2020-04-02,Maine,368
2020-04-02,Maryland,2331
2020-04-02,Massachusetts,12537
2020-04-02,Michigan,11004
2020-04-02,Minnesota,742
2020-04-02,Mississippi,1177
2020-04-02,Missouri,2140
2020-04-02,Montana,241
2020-04-02,Nebraska,244
2020-04-02,Nevada,1315
2020-04-02,New Hampshire,479
2020-04-02,New Jersey,20724
2020-04-02,New Mexico,372
2020-04-02,New York,100780
2020-04-02,North Carolina,2093
2020-04-02,North Dakota,173
2020-04-02,Ohio,2901
2020-04-02,Oklahoma,879
2020-04-02,Oregon,826
2020-04-02,Pennsylvania,7083
2020-04-02,Rhode Island,565
2020-04-02,South Carolina,1554
2020-04-02,South Dakota,165
2020-04-02,Tennessee,2820
2020-04-02,Texas,4047
2020-04-02,Utah,1064
2020-04-02,Vermont,333
2020-04-02,Virginia,1706
2020-04-02,Washington,6045
2020-04-02,West Virginia,216
2020-04-02,Wisconsin,1748
2020-04-02,Wyoming,150
2020-04-03,Alabama,1606
2020-04-03,Alaska,161
2020-04-03,Arizona,1769
2020-04-03,Arkansas,657
2020-04-03,California,12088
2020-04-03,Colorado,4015
2020-04-03,Connecticut,4696
2020-04-03,Delaware,450
2020-04-03,Florida,10258
2020-04-03,Georgia,5324
2020-04-03,Hawaii,306
2020-04-03,Idaho,891
2020-04-03,Illinois,8489
2020-04-03,Indiana,3437
2020-04-03,Iowa,699
2020-04-03,Kansas,629
2020-04-03,Kentucky,657
2020-04-03,Louisiana,10257
2020-04-03,Maine,421
2020-04-03,Maryland,2758
2020-04-03,Massachusetts,14021
2020-04-03,Michigan,12932
2020-04-03,Minnesota,788
2020-04-03,Mississippi,1358
2020-04-03,Missouri,2277
2020-04-03,Montana,243
2020-04-03,Nebraska,278
2020-04-03,Nevada,1498
2020-04-03,New Hampshire,479
2020-04-03,New Jersey,25087
2020-04-03,New Mexico,487
2020-04-03,New York,111455
2020-04-03,North Carolina,2380
2020-04-03,North Dakota,186
2020-04-03,Ohio,3312
2020-04-03,Oklahoma,988
2020-04-03,Oregon,899
2020-04-03,Pennsylvania,8483
2020-04-03,Rhode Island,565
2020-04-03,South Carolina,1700
2020-04-03,South Dakota,187
2020-04-03,Tennessee,3069
2020-04-03,Texas,4545
2020-04-03,Utah,1248
2020-04-03,Vermont,383
2020-04-03,Virginia,2012
2020-04-03,Washington,6345
2020-04-03,West Virginia,237
2020-04-03,Wisconsin,2012
2020-04-03,Wyoming,162
2020-04-04,Alabama,1727
2020-04-04,Alaska,172
2020-04-04,Arizona,2019
2020-04-04,Arkansas,690
2020-04-04,California,12834
2020-04-04,Colorado,4361
2020-04-04,Connecticut,5035
2020-04-04,Delaware,593
2020-04-04,Florida,11536
2020-04-04,Georgia,5915
2020-04-04,Hawaii,341
2020-04-04,Idaho,1022
2020-04-04,Illinois,10299
2020-04-04,Indiana,3953
2020-04-04,Iowa,787
2020-04-04,Kansas,698
2020-04-04,Kentucky,888
2020-04-04,Louisiana,12465
2020-04-04,Maine,444
2020-04-04,Maryland,3125
2020-04-04,Massachusetts,15183
2020-04-04,Michigan,14400
2020-04-04,Minnesota,863
2020-04-04,Mississippi,1455
2020-04-04,Missouri,2626
2020-04-04,Montana,265
2020-04-04,Nebraska,320
2020-04-04,Nevada,1708
2020-04-04,New Hampshire,540
2020-04-04,New Jersey,30189
2020-04-04,New Mexico,504
2020-04-04,New York,121705
2020-04-04,North Carolina,2635
2020-04-04,North Dakota,207
2020-04-04,Ohio,3739
2020-04-04,Oklahoma,1159
2020-04-04,Oregon,899
2020-04-04,Pennsylvania,10192
2020-04-04,Rhode Island,565
2020-04-04,South Carolina,1917
2020-04-04,South Dakota,212
2020-04-04,Tennessee,3266
2020-04-04,Texas,5103
2020-04-04,Utah,1428
2020-04-04,Vermont,450
2020-04-04,Virginia,2407
2020-04-04,Washington,6764
2020-04-04,West Virginia,282
2020-04-04,Wisconsin,2030
2020-04-04,Wyoming,187
2020-04-05,Alabama,1905
2020-04-05,Alaska,187
2020-04-05,Arizona,2269
2020-04-05,Arkansas,780
2020-04-05,California,14489
2020-04-05,Colorado,4699
2020-04-05,Connecticut,5453
2020-04-05,Delaware,673
2020-04-05,Florida,12346
2020-04-05,Georgia,6369
2020-04-05,Hawaii,362
2020-04-05,Idaho,1078
2020-04-05,Illinois,11197
2020-04-05,Indiana,4411
2020-04-05,Iowa,869
2020-04-05,Kansas,751
2020-04-05,Kentucky,921
2020-04-05,Louisiana,12979
2020-04-05,Maine,459
2020-04-05,Maryland,3617
2020-04-05,Massachusetts,16161
2020-04-05,Michigan,15836
2020-04-05,Minnesota,928
2020-04-05,Mississippi,1638
2020-04-05,Missouri,2715
2020-04-05,Montana,286
2020-04-05,Nebraska,363
2020-04-05,Nevada,1830
2020-04-05,New Hampshire,617
2020-04-05,New Jersey,33684
2020-04-05,New Mexico,624
2020-04-05,New York,132700
2020-04-05,North Carolina,2891
2020-04-05,North Dakota,225
2020-04-05,Ohio,4043
2020-04-05,Oklahoma,1252
2020-04-05,Oregon,1068
2020-04-05,Pennsylvania,11605
2020-04-05,Rhode Island,684
2020-04-05,South Carolina,2049
2020-04-05,South Dakota,240
2020-04-05,Tennessee,3571
2020-04-05,Texas,5388
2020-04-05,Utah,1599
2020-04-05,Vermont,499
2020-04-05,Virginia,2637
2020-04-05,Washington,7292
2020-04-05,West Virginia,324
2020-04-05,Wisconsin,2320
2020-04-05,Wyoming,197
2020-04-06,Alabama,2079
2020-04-06,Alaska,193
2020-04-06,Arizona,2460
2020-04-06,Arkansas,808
2020-04-06,California,15956
2020-04-06,Colorado,4907
2020-04-06,Connecticut,6642
2020-04-06,Delaware,783
2020-04-06,Florida,13317
2020-04-06,Georgia,6994
2020-04-06,Hawaii,376
2020-04-06,Idaho,1101
2020-04-06,Illinois,12190
2020-04-06,Indiana,4936
2020-04-06,Iowa,946
2020-04-06,Kansas,849
2020-04-06,Kentucky,921
2020-04-06,Louisiana,14819
2020-04-06,Maine,488
2020-04-06,Maryland,4045
2020-04-06,Massachusetts,18089
2020-04-06,Michigan,17358
2020-04-06,Minnesota,980
2020-04-06,Mississippi,1738
2020-04-06,Missouri,3146
2020-04-06,Montana,299
2020-04-06,Nebraska,416
2020-04-06,Nevada,1920
2020-04-06,New Hampshire,714
2020-04-06,New Jersey,37569
2020-04-06,New Mexico,686
2020-04-06,New York,142561
2020-04-06,North Carolina,3153
2020-04-06,North Dakota,237
2020-04-06,Ohio,4453
2020-04-06,Oklahoma,1327
2020-04-06,Oregon,1068
2020-04-06,Pennsylvania,13104
2020-04-06,Rhode Island,750
2020-04-06,South Carolina,2232
2020-04-06,South Dakota,288
2020-04-06,Tennessee,3790
2020-04-06,Texas,6126
2020-04-06,Utah,1678
2020-04-06,Vermont,522
2020-04-06,Virginia,2878
2020-04-06,Washington,7663
2020-04-06,West Virginia,345
2020-04-06,Wisconsin,2449
2020-04-06,Wyoming,210
2020-04-07,Alabama,2308
2020-04-07,Alaska,215
2020-04-07,Arizona,2575
2020-04-07,Arkansas,902
2020-04-07,California,17054
2020-04-07,Colorado,5177
2020-04-07,Connecticut,7489
2020-04-07,Delaware,928
2020-04-07,Florida,14543
2020-04-07,Georgia,8333
2020-04-07,Hawaii,401
2020-04-07,Idaho,1170
2020-04-07,Illinois,13488
2020-04-07,Indiana,5510
2020-04-07,Iowa,1046
2020-04-07,Kansas,912
2020-04-07,Kentucky,997
2020-04-07,Louisiana,16235
2020-04-07,Maine,510
2020-04-07,Maryland,4371
2020-04-07,Massachusetts,20110
2020-04-07,Michigan,19117
2020-04-07,Minnesota,1063
2020-04-07,Mississippi,1915
2020-04-07,Missouri,3442
2020-04-07,Montana,319
2020-04-07,Nebraska,446
2020-04-07,Nevada,2091
2020-04-07,New Hampshire,714
2020-04-07,New Jersey,42209
2020-04-07,New Mexico,794
2020-04-07,New York,149974
2020-04-07,North Carolina,3453
2020-04-07,North Dakota,251
2020-04-07,Ohio,4782
2020-04-07,Oklahoma,1472
2020-04-07,Oregon,1132
2020-04-07,Pennsylvania,14635
